"Whinchat","Saxicola rubetra","The Whinchat is a small perching bird. It hops or runs on the ground and often perches on top of low bushes. It has a prominent white stripe above the eye. It is streaky brown above and warm orange-buff on the breast.

The Whinchat is a summer visitor and passage migrant in the UK. Birds breed in upland areas of northern and western Britain with a few in Ireland. It winters in central and southern Africa. Whinchat numbers in Britain more than halved between 1995 and 2008, the cause(s) being unknown. ","The {{c1:Whinchat}} is a small perching bird. It hops or runs on the ground and often perches on top of low bushes. It has a prominent white stripe above the eye. It is streaky brown above and warm orange-buff on the breast.

The {{c1:Whinchat}} is a summer visitor and passage migrant in the UK. Birds breed in upland areas of northern and western Britain with a few in Ireland. It winters in central and southern Africa. {{c1:Whinchat}} numbers in Britain more than halved between 1995 and 2008, the cause(s) being unknown. ","https://www.rspb.org.uk/birds-and-wildlife/whinchat","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:d0fa5780-98ad-4d50-95c9-efa57e9650ec/1733036702-Species-Whinchat-MALE-Stood-on-branch-with-leaves.jpg","<img src=""bird_image_whinchat1.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:85f4f788-c51a-41eb-b02a-499bdf99ab8c/whinchat.jpg","<img src=""bird_image_whinchat2.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:8df2ff6c-4692-409c-a2d4-88280cdf74bb/1156675468-Species-Whinchat-FEMALE-Stood-on-metal-fence.jpg","<img src=""bird_image_whinchat3.jpg"">","","","","","https://xeno-canto.org/sounds/uploaded/BPSDQEOJWG/BuskskvattaKrogtorpsdammen.mp3","[sound:bird_call_whinchat.mp3]","Chats"
"Greylag Goose","Anser anser","The ancestor of most domestic geese, the Greylag is the largest and bulkiest of the wild goose native to the UK and Europe. In many parts of the UK, it has been re-established by releasing birds in suitable areas. The resulting flocks (often mixed with Canada Geese) are found around gravel pits, lakes and reservoirs all year round in southern Britain. They tend to be semi-tame which can make them a little uninspiring. The native birds and wintering flocks found in Scotland have the special appeal of truly wild geese.

Greylag Geese are listed in Schedule 2 of the Wildlife and Countryside Act, meaning they can be killed or taken outside of the close season.","The ancestor of most domestic geese, the Greylag is the largest and bulkiest of the wild goose native to the UK and Europe. In many parts of the UK, it has been re-established by releasing birds in suitable areas. The resulting flocks (often mixed with Canada Geese) are found around gravel pits, lakes and reservoirs all year round in southern Britain. They tend to be semi-tame which can make them a little uninspiring. The native birds and wintering flocks found in Scotland have the special appeal of truly wild geese.

Greylag Geese are listed in Schedule 2 of the Wildlife and Countryside Act, meaning they can be killed or taken outside of the close season.","https://www.rspb.org.uk/birds-and-wildlife/greylag-goose","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:3dbb8854-61ab-418a-83e7-b10bce5ab9ae/276115847-Species-Greylag-Goose-ADULT-Swimming-on-water.jpg","<img src=""bird_image_greylag-goose1.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:d9625db7-d121-4f9f-8ede-5ebbbf663680/1925293898-Species-greylag-goose-on-water.jpg","<img src=""bird_image_greylag-goose2.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:c9e500b2-0cef-4e9c-adf5-be6fe29aa45d/greylag-goose_1200x675.jpg","<img src=""bird_image_greylag-goose3.jpg"">","","","","","https://xeno-canto.org/sounds/uploaded/BPSDQEOJWG/Gragasflygandepar.mp3","[sound:bird_call_greylag-goose.mp3]","Ducks_geese_and_swans"
"Kestrel","Falco tinnunculus","Kestrels are a familiar sight, with their pointed wings and long tail, hovering beside a roadside verge. Numbers of Kestrels have declined since the 1970s, probably as a result of changes in farming, and so it is included on the Amber List.

They have adapted readily to man-made environments and can survive right in the centre of cities. ","{{c1:Kestrel}}s are a familiar sight, with their pointed wings and long tail, hovering beside a roadside verge. Numbers of {{c1:Kestrel}}s have declined since the 1970s, probably as a result of changes in farming, and so it is included on the Amber List.

They have adapted readily to man-made environments and can survive right in the centre of cities. ","https://www.rspb.org.uk/birds-and-wildlife/kestrel","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:057a7899-87e9-4cfd-81bb-4440fedc6566/2185478355-Species-Kestrel-FEMALE-sitting-on-branch-with-orange-background.jpg","<img src=""bird_image_kestrel1.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:15004ab5-6b1f-47af-b917-c5ed0ed35288/150302666-Species-Kestrel-JUVINILE-On-log.jpg","<img src=""bird_image_kestrel2.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:cab1704b-a31f-4f2a-8247-11ad67ec7a22/kestrel_male_1200x675.jpg","<img src=""bird_image_kestrel3.jpg"">","","","","","https://xeno-canto.org/sounds/uploaded/XAMHIHFTZG/gheppio2.mp3","[sound:bird_call_kestrel.mp3]","Falcons"
"Tree Pipit","Anthus trivialis","Tree Pipits have brown streaked upper parts and pale under parts with further streaking on a buff-tinged chest and flanks. They are very similar to Meadow Pipits but, on close inspection, may be distinguished by their heavier bill, shorter hind claw and fine streaking on the flank - they also have very different calls. Widespread summer visitors to the UK, they occur in particularly high densities in Western uplands. Their population has undergone declines over the past 25 years, especially in central and southern England.","{{c1:Tree Pipit}}s have brown streaked upper parts and pale under parts with further streaking on a buff-tinged chest and flanks. They are very similar to Meadow Pipits but, on close inspection, may be distinguished by their heavier bill, shorter hind claw and fine streaking on the flank - they also have very different calls. Widespread summer visitors to the UK, they occur in particularly high densities in Western uplands. Their population has undergone declines over the past 25 years, especially in central and southern England.","https://www.rspb.org.uk/birds-and-wildlife/tree-pipit","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:37750f08-c884-4ed1-b5ea-b5ebd76df28b/701417650-Species-Tree-Pipit-Singing-while-perched-on-tree.jpg","<img src=""bird_image_tree-pipit1.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:8af54e42-1811-4d06-b0be-556c54c23678/244665673-Species-Tree-pipit-on-branch.jpg","<img src=""bird_image_tree-pipit2.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:691823dd-6997-4445-9a27-414d58c6c56f/tree-pipit.jpg","<img src=""bird_image_tree-pipit3.jpg"">","","","","","https://xeno-canto.org/sounds/uploaded/BPSDQEOJWG/TradpiplrkaenkelDyangsmossen.mp3","[sound:bird_call_tree-pipit.mp3]","Pipits_and_wagtails"
"Crossbill","Loxia curvirostra","The Crossbill is a chunky finch with a large head and bill which is crossed over at the tips. This crossed bill is used to extract seeds from conifer cones. They are most often found in noisy family groups or larger flocks, usually flying close to treetop height. It flutters from cone to cone as it feeds.

Adult males are a distinctive brick-red and females greenish-brown. It is a Schedule 1 species.","The {{c1:Crossbill}} is a chunky finch with a large head and bill which is crossed over at the tips. This crossed bill is used to extract seeds from conifer cones. They are most often found in noisy family groups or larger flocks, usually flying close to treetop height. It flutters from cone to cone as it feeds.

Adult males are a distinctive brick-red and females greenish-brown. It is a Schedule 1 species.","https://www.rspb.org.uk/birds-and-wildlife/crossbill","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:9c655880-02b4-4e4f-a024-66758cef126c/1286287945-Species-Crossbill-Male-hanging-upside-down-from-tree.jpg","<img src=""bird_image_crossbill1.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:3eb4578f-c1a2-4cd7-8b83-23badf799cd6/crossbill_male_1200x675.jpg","<img src=""bird_image_crossbill2.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:dfcae213-432e-4694-83e2-8eb7e853c25c/1228780696-Species-Crossbill-Female-sat-on-branch-in-tree.jpg","<img src=""bird_image_crossbill3.jpg"">","","","","","https://xeno-canto.org/sounds/uploaded/PKWMZIRVUO/16660.081224.2kruisbektypeYBergen.mp3","[sound:bird_call_crossbill.mp3]","Finches"
"Grey Wagtail","Motacilla cinerea","The Grey Wagtail is more colourful than its name suggests, with slate grey upper parts and distinctive lemon yellow under-tail. Its tail is noticeably longer than those of Pied and Yellow Wagtails. They have gradually increased their range in the past 150 years and in the UK have expanded into the English lowlands from the northern and western uplands.","The {{c1:Grey Wagtail}} is more colourful than its name suggests, with slate grey upper parts and distinctive lemon yellow under-tail. Its tail is noticeably longer than those of Pied and Yellow Wagtails. They have gradually increased their range in the past 150 years and in the UK have expanded into the English lowlands from the northern and western uplands.","https://www.rspb.org.uk/birds-and-wildlife/grey-wagtail","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:9e10d63b-a48a-454d-bbf7-d3b2372f1b8d/2028863009-Species-Grey-Wagtail-stood-on-log.jpg","<img src=""bird_image_grey-wagtail1.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:a0de7eba-c91c-4a66-a804-bd2040fcc05f/2157303687-Species-Grey-Wagtail-FEMALE-with-insect.jpg","<img src=""bird_image_grey-wagtail2.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:92b4dc26-ca46-4e8f-b1f0-9c59f4ff604c/grey-wagtail_male_1200x675.jpg","<img src=""bird_image_grey-wagtail3.jpg"">","","","","","https://xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ForsarlasangParadissjon.mp3","[sound:bird_call_grey-wagtail.mp3]","Pipits_and_wagtails"
"Lesser Whitethroat","Curruca curruca","As the name suggests, this warbler is smaller than its cousin, the Whitethroat. It sports dark cheek feathers which contrast with its pale throat and can give it a 'masked' look. When it flits from cover you might see the white outer feathers of its tail. Lesser Whitethroats are hard to see and often only noticed when they give their harsh, rattling song, or 'tacking' call.","As the name suggests, this warbler is smaller than its cousin, the Whitethroat. It sports dark cheek feathers which contrast with its pale throat and can give it a 'masked' look. When it flits from cover you might see the white outer feathers of its tail. {{c1:Lesser Whitethroat}}s are hard to see and often only noticed when they give their harsh, rattling song, or 'tacking' call.","https://www.rspb.org.uk/birds-and-wildlife/lesser-whitethroat","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:bac48228-a400-42eb-8968-491af009cd23/635248895_Species_Lesser%20Whitethroat%20ADULT_sat%20in%20tree.jpg","<img src=""bird_image_lesser-whitethroat1.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:89d03241-54be-4f65-b94e-4e496d42de66/455281321_Species_Lesser%20Whitethroat%20CHICKS_Juveniles%20sat%20on%20a%20branch%20in%20the%20trees.jpg","<img src=""bird_image_lesser-whitethroat2.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:88dc7efc-376a-45fe-be6c-f74fd9599214/lesser-whitethroat_1200x675.jpg","<img src=""bird_image_lesser-whitethroat3.jpg"">","","","","","https://xeno-canto.org/sounds/uploaded/BPSDQEOJWG/ArtsangarePetgarde.mp3","[sound:bird_call_lesser-whitethroat.mp3]","Warblers"
"Eider","Somateria mollissima","The Eider is the UK's heaviest and fastest flying duck. It's a true seaduck, rarely found away from coasts. Its reliance on coastal shellfish for food has brought it into conflict with mussel farmers. Eiders are very sociable and usually stay close to shore, riding the swell in a sandy bay or strung out in long lines beyond the breaking waves. It is an Amber List species because of its winter concentrations.","The {{c1:Eider}} is the UK's heaviest and fastest flying duck. It's a true seaduck, rarely found away from coasts. Its reliance on coastal shellfish for food has brought it into conflict with mussel farmers. {{c1:Eider}}s are very sociable and usually stay close to shore, riding the swell in a sandy bay or strung out in long lines beyond the breaking waves. It is an Amber List species because of its winter concentrations.","https://www.rspb.org.uk/birds-and-wildlife/eider","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:b42367d6-21f3-42c2-aa6e-6eec7c9f8c49/1474392197-Species-Eider-Duck-MALE-and-FEMALE_Sitting-on-rocky-beach.jpg","<img src=""bird_image_eider1.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:757e69b8-6f22-4cd0-bb57-186c7809299e/eider_male_1200x675.jpg","<img src=""bird_image_eider2.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:ab8e7136-aad6-4c05-b1fc-9402a032e72b/1600957048-Species-Eider-duck-MALE-on-water.jpg","<img src=""bird_image_eider3.jpg"">","","","","","https://xeno-canto.org/sounds/uploaded/PKWMZIRVUO/02063.100608.eiders.GardurIJsland.SEL2.mp3","[sound:bird_call_eider.mp3]","Ducks_geese_and_swans"
"Red-legged Partridge","Alectoris rufa","Larger than the Grey Partridge, it has a large white chin and throat patch, bordered with black. It has a greyish body with bold black stripes on its lower sides and a chestnut-sided tail. It's an introduced species, brought to the UK from continental Europe, where it's largely found in France and Spain.","Larger than the Grey Partridge, it has a large white chin and throat patch, bordered with black. It has a greyish body with bold black stripes on its lower sides and a chestnut-sided tail. It's an introduced species, brought to the UK from continental Europe, where it's largely found in France and Spain.","https://www.rspb.org.uk/birds-and-wildlife/red-legged-partridge","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:f87eba03-71c2-4006-8c05-d00d30ba58a6/725083087-Species-Red-Legged-Partridge-Stood-on-rock-in-nice-light.jpg","<img src=""bird_image_red-legged-partridge1.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:c8b330f2-f14f-4902-a7d4-5cebbedc277f/2184797629-Species-Red-Legged-Partridge-COUPLE-one-looking-out-eating.jpg","<img src=""bird_image_red-legged-partridge2.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:78a7aab8-ffa9-4d43-804d-3a7e56027fb7/red-legged-partridge_1200x675.jpg","<img src=""bird_image_red-legged-partridge3.jpg"">","","","","","https://xeno-canto.org/sounds/uploaded/PNYKOPBQBQ/ARUF09h31m22s23aug2010%20%282%29.mp3","[sound:bird_call_red-legged-partridge.mp3]","Pheasants_and_partridges"
"Sparrowhawk","Accipiter nisus","Sparrowhawks are small birds of prey. They're adapted for hunting birds in confined spaces like dense woodland, so gardens are ideal hunting grounds for them. Adult male Sparrowhawks have a bluish-grey back and wings and orangey-brown stripes on their chest and belly. Females and young birds have brown back and wings, and brown stripes underneath. Sparrowhawks have bright yellow or orangey eyes, yellow legs and talons. Females are larger than males, as with all birds of prey. ","{{c1:Sparrowhawk}}s are small birds of prey. They're adapted for hunting birds in confined spaces like dense woodland, so gardens are ideal hunting grounds for them. Adult male {{c1:Sparrowhawk}}s have a bluish-grey back and wings and orangey-brown stripes on their chest and belly. Females and young birds have brown back and wings, and brown stripes underneath. {{c1:Sparrowhawk}}s have bright yellow or orangey eyes, yellow legs and talons. Females are larger than males, as with all birds of prey. ","https://www.rspb.org.uk/birds-and-wildlife/sparrowhawk","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:b59e8a80-bec3-4847-8357-045d8e533830/1866180892-Species-Sparrowhawk-MALE-back-to-camera-on-log.jpg","<img src=""bird_image_sparrowhawk1.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:ba6106d4-a912-4db5-9659-1a1815e8abac/2150250955-Species-Sparrowhawk-FEMALE-on-log-with-feathers-after-kill.jpg","<img src=""bird_image_sparrowhawk2.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:d07fff5c-d161-4ec2-8157-c16279eb43b7/sparrowhawk_male_1200x675.jpg","<img src=""bird_image_sparrowhawk3.jpg"">","","","","","https://xeno-canto.org/sounds/uploaded/XJANJNKBXO/XC604388-Epervier%20juv%20Creuse%20RB%20NL%20200718_0606%20XC.mp3","[sound:bird_call_sparrowhawk.mp3]","Kites_hawks_and_eagles"
"Rock Pipit","Anthus petrosus","The Rock Pipit is a large stocky pipit, bigger than a Meadow Pipit and smaller than a Starling. It's streaky olive-brown on top and dirty white underneath, with dark streaking. It breeds around the coast where there are rocky beaches. Most of the birds which breed in the UK are residents, with only the young birds dispersing once they become independent. Some birds arrive here from Norway to spend the winter.","The {{c1:Rock Pipit}} is a large stocky pipit, bigger than a Meadow Pipit and smaller than a Starling. It's streaky olive-brown on top and dirty white underneath, with dark streaking. It breeds around the coast where there are rocky beaches. Most of the birds which breed in the UK are residents, with only the young birds dispersing once they become independent. Some birds arrive here from Norway to spend the winter.","https://www.rspb.org.uk/birds-and-wildlife/rock-pipit","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:717d426f-6690-4ae6-a431-4c6f87e35fb2/758477254-Species-Rock-Pipit-Stood-on-rock.jpg","<img src=""bird_image_rock-pipit1.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:08f1c1a1-830f-488e-bede-c57f07dc4cc6/rock-pipit.jpg","<img src=""bird_image_rock-pipit2.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:fed149af-d5b5-4fd8-9d46-70dcd9b5d2c6/1936470226-Species-Rock-Pipit-stood-on-leaves.jpg","<img src=""bird_image_rock-pipit3.jpg"">","","","","","https://xeno-canto.org/sounds/uploaded/SNUDCZVUQK/Anthus%20petrosus%20flightcall%2027909%201358.mp3","[sound:bird_call_rock-pipit.mp3]","Pipits_and_wagtails"
"Golden Plover","Pluvialis apricaria","The Golden Plover is a medium-sized plover with a distinctive gold and black summer plumage. In winter, the black is replaced by light brown and white. They typically stand upright and run in short bursts. They are very shy and wary while on breeding grounds. In winter, they form large flocks which fly close together with rapid, twinkling wingbeats.","The {{c1:Golden Plover}} is a medium-sized plover with a distinctive gold and black summer plumage. In winter, the black is replaced by light brown and white. They typically stand upright and run in short bursts. They are very shy and wary while on breeding grounds. In winter, they form large flocks which fly close together with rapid, twinkling wingbeats.","https://www.rspb.org.uk/birds-and-wildlife/golden-plover","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:dd172803-d776-42e1-afb5-6b2553490e86/1823291108-Species-Golden-Plover-ADULT-in-meadow.jpg","<img src=""bird_image_golden-plover1.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:4f2f2052-111a-4158-a2e6-8c364aa41a23/2217173.jpg","<img src=""bird_image_golden-plover2.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:7cf3aa63-703b-4143-bb46-43f94a6d5cd9/1023098557-Species-Golden-Plover-on-rock.jpg","<img src=""bird_image_golden-plover3.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:12d2ce45-a0bf-4944-a565-24c6374c15e6/golden-plover_breedingplumage_1200x675.jpg","<img src=""bird_image_golden-plover4.jpg"">","","","https://xeno-canto.org/sounds/uploaded/PKWMZIRVUO/04850.100608.goudplevierbalts.VikIJsland.SEL.mp3","[sound:bird_call_golden-plover.mp3]","Plovers"
"Shag","Gulosus aristotelis","Shags are dark, goose-sized birds with long necks. They look similar to Cormorants but are smaller and slimmer with a characteristic steep forehead. In the breeding season, adults develop a dark glossy green plumage and prominent recurved crest on the front of their head.

In the UK, they breed on coastal sites – mainly in the north and west – and more than half of their population is found at less than 10 sites, making them a Red List species. Shags usually stay within 100-200km of their breeding grounds. ","{{c1:Shag}}s are dark, goose-sized birds with long necks. They look similar to Cormorants but are smaller and slimmer with a characteristic steep forehead. In the breeding season, adults develop a dark glossy green plumage and prominent recurved crest on the front of their head.

In the UK, they breed on coastal sites – mainly in the north and west – and more than half of their population is found at less than 10 sites, making them a Red List species. {{c1:Shag}}s usually stay within 100-200km of their breeding grounds. ","https://www.rspb.org.uk/birds-and-wildlife/shag","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:b093325a-5428-4e4d-9f1e-d2858d49e207/1321959893-Species-Shag-on-rock-looking-to-side.jpg","<img src=""bird_image_shag1.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:bbab0752-3b5e-4d5b-b616-168b2bb3c777/2018266049-Species-Shag-JUVENILE-Close-up-of-face-with-beak-open.jpg","<img src=""bird_image_shag2.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:16766de0-aff5-4da8-9f01-bfb39997f110/1021178-Species-Shag-Adult-Mike-Langman-Artwork.jpg","<img src=""bird_image_shag3.jpg"">","","","","","","","Cormorants_and_shags"
"Eurasian Coot","Fulica atra","The Eurasian Coot is all-black and larger than its cousin, the Moorhen. It has a distinctive white beak and 'shield' above the beak which earns it the title 'bald'. Its feet have lobed flaps of skin on the toes which act in the same way as webbed feet when swimming. It patters noisily over the water before taking off and can be very aggressive towards others.","The {{c1:Eurasian Coot}} is all-black and larger than its cousin, the Moorhen. It has a distinctive white beak and 'shield' above the beak which earns it the title 'bald'. Its feet have lobed flaps of skin on the toes which act in the same way as webbed feet when swimming. It patters noisily over the water before taking off and can be very aggressive towards others.","https://www.rspb.org.uk/birds-and-wildlife/eurasian-coot","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:109b0e54-93fa-416f-81ef-a77ef39b3e82/1421761805-Species-Coot-adult-swimming-on-water.jpg","<img src=""bird_image_eurasian-coot1.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:0a769e8e-da54-4fe6-94a6-65166c998e7a/coot_adult_1200x675.jpg","<img src=""bird_image_eurasian-coot2.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:e1240d2d-8275-4559-8859-93814ae45baf/2012975894-Species-Coot-Juvenile-swimming.jpg","<img src=""bird_image_eurasian-coot3.jpg"">","","","","","https://xeno-canto.org/sounds/uploaded/RNVWOVLEUN/commoncoot-norfolk170101farrow.mp3","[sound:bird_call_eurasian-coot.mp3]","Rails_crakes_and_coots"
"Storm Petrel","Hydrobates pelagicus","A little bigger than a sparrow, the Storm Petrel appears all black with a white rump. Its tail is not forked, unlike the Leach's Petrel. In flight it flutters over the water, feeding with its wings held up in a 'V' with feet pattering across the waves. At sea, it often feeds in flocks and will follow in the wake of ships, especially trawlers.","A little bigger than a sparrow, the {{c1:Storm Petrel}} appears all black with a white rump. Its tail is not forked, unlike the Leach's Petrel. In flight it flutters over the water, feeding with its wings held up in a 'V' with feet pattering across the waves. At sea, it often feeds in flocks and will follow in the wake of ships, especially trawlers.","https://www.rspb.org.uk/birds-and-wildlife/storm-petrel","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:3f3e4d79-9234-406e-8c74-0b7c560cc1b3/2222751-European-storm-petrel-adult-on-rock.jpg","<img src=""bird_image_storm-petrel1.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:68d118ad-9567-41a2-88f9-474c1cd46fec/storm-petrel.jpg","<img src=""bird_image_storm-petrel2.jpg"">","","","","","","","https://xeno-canto.org/sounds/uploaded/LLWXDKVJSM/Storm%20Petrel%202%20%28Mousa%2C%20Shetland.%2025%20June%202009%29.mp3","[sound:bird_call_storm-petrel.mp3]","Petrels_and_shearwaters"
"Redshank","Tringa totanus","As its name suggests, Redshanks' most distinctive features are their bright orange-red legs. They have a medium-length bill and an orange base to match. Their back and wings are brown and speckled, while their belly is paler in colour.","As its name suggests, {{c1:Redshank}}s' most distinctive features are their bright orange-red legs. They have a medium-length bill and an orange base to match. Their back and wings are brown and speckled, while their belly is paler in colour.","https://www.rspb.org.uk/birds-and-wildlife/redshank","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:cecd8873-f47b-4cd7-82e7-9214944f66e1/2158966469-Species-Redshank-in-water-with-reflection.jpg","<img src=""bird_image_redshank1.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:e647e79b-3413-45e8-b288-71fdfc208603/redshank-breeding-plumage.jpg","<img src=""bird_image_redshank2.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:a6a03b5d-91bd-49f6-8bbd-a7c4086032ac/1453304741-Species-common-redshank-on-post.jpg","<img src=""bird_image_redshank3.jpg"">","","","","","https://xeno-canto.org/sounds/uploaded/PKWMZIRVUO/05462.100602.tureluuralarm.HellnarIJsland.SEL.mp3","[sound:bird_call_redshank.mp3]","Sandpipers_snipes_and_phalaropes"
"Marsh Tit","Poecile palustris","The Marsh Tit is a small, mainly brown bird, with a shiny black cap, dark bib and pale belly. In the UK, its identification is made tricky by the very similar appearance of native Willow Tits. They're so hard to identify that ornithologists (scientists who study birds) didn't realise there were two species until 1897.","The {{c1:Marsh Tit}} is a small, mainly brown bird, with a shiny black cap, dark bib and pale belly. In the UK, its identification is made tricky by the very similar appearance of native Willow Tits. They're so hard to identify that ornithologists (scientists who study birds) didn't realise there were two species until 1897.","https://www.rspb.org.uk/birds-and-wildlife/marsh-tit","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:fbb634a0-d076-41a9-853b-0795d0165395/1890684067-Species-Marsh-Tit-Stood-on-mossy-branch.jpg","<img src=""bird_image_marsh-tit1.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:655a27ed-060a-432f-b73b-b9f811f406ae/marsh-tit_1200x675.jpeg","<img src=""bird_image_marsh-tit2.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:f58ff20e-4a79-4a6d-b3f9-82fd57ea1996/521777341-Species-Marsh-tit-on-branch.jpg","<img src=""bird_image_marsh-tit3.jpg"">","","","","","https://xeno-canto.org/sounds/uploaded/PKWMZIRVUO/14400.090102.1glanskoproepVuursche.mp3","[sound:bird_call_marsh-tit.mp3]","Tits"
"Black Guillemot","Cepphus grylle ","The Black Guillemot's striking black and white plumage and bright red feet make it easy to identify in summer. Unlike most other European auks the Black Guillemot is typically found in ones and twos, scattered around rocky islets. It is typical of the larger sea lochs of western Scotland and the northern and western isles, but is also found in Ireland, the Isle of Man and in a handful of spots in England and Wales.","The {{c1:Black Guillemot}}'s striking black and white plumage and bright red feet make it easy to identify in summer. Unlike most other European auks the {{c1:Black Guillemot}} is typically found in ones and twos, scattered around rocky islets. It is typical of the larger sea lochs of western Scotland and the northern and western isles, but is also found in Ireland, the Isle of Man and in a handful of spots in England and Wales.","https://www.rspb.org.uk/birds-and-wildlife/black-guillemot","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:2d062435-0654-4258-bee3-91dbc9511883/2097306649-Species-Black-Guillemot-Close-up-of-a-Black-guillemot-perched-on-a-rocky-coast.jpg","<img src=""bird_image_black-guillemot1.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:2edb4bd0-0eaa-4818-a77a-0781acfe075e/black-guillemot_breedingplumage_1200x675.jpg","<img src=""bird_image_black-guillemot2.jpg"">","https://base-prod.rspb-prod.magnolia-platform.com/dam/jcr:15a3a481-e973-45e9-b7e4-34cf60d88f00/1514326499-Species-Black-Guillemot-on-rock.jpg","<img src=""bird_image_black-guillemot3.jpg"">","","","","","https://xeno-canto.org/sounds/uploaded/CXJTNKJDZH/Black%20Guillemot.mp3","[sound:bird_call_black-guillemot.mp3]","Auks"
